Date,Industry,Metric,Value
01/12/2016,"Electricity, gas, steam and air conditioning supply",Index,127.3
01/01/2017,"Electricity, gas, steam and air conditioning supply",Index,127.4
01/02/2017,"Electricity, gas, steam and air conditioning supply",Index,124.2
01/03/2017,"Electricity, gas, steam and air conditioning supply",Index,117.6
01/04/2017,"Electricity, gas, steam and air conditioning supply",Index,122.2
01/05/2017,"Electricity, gas, steam and air conditioning supply",Index,124.9
01/06/2017,"Electricity, gas, steam and air conditioning supply",Index,124
01/07/2017,"Electricity, gas, steam and air conditioning supply",Index,123.8
01/08/2017,"Electricity, gas, steam and air conditioning supply",Index,123.2
01/09/2017,"Electricity, gas, steam and air conditioning supply",Index,123.9
01/10/2017,"Electricity, gas, steam and air conditioning supply",Index,120.3
01/11/2017,"Electricity, gas, steam and air conditioning supply",Index,122.4
01/12/2017,"Electricity, gas, steam and air conditioning supply",Index,124.9
01/01/2018,"Electricity, gas, steam and air conditioning supply",Index,118.7
01/02/2018,"Electricity, gas, steam and air conditioning supply",Index,126.6
01/03/2018,"Electricity, gas, steam and air conditioning supply",Index,127.1
01/04/2018,"Electricity, gas, steam and air conditioning supply",Index,119
01/05/2018,"Electricity, gas, steam and air conditioning supply",Index,110.2
01/06/2018,"Electricity, gas, steam and air conditioning supply",Index,113.2
01/07/2018,"Electricity, gas, steam and air conditioning supply",Index,115.8
01/08/2018,"Electricity, gas, steam and air conditioning supply",Index,115.8
01/09/2018,"Electricity, gas, steam and air conditioning supply",Index,115.2
01/10/2018,"Electricity, gas, steam and air conditioning supply",Index,116.5
01/11/2018,"Electricity, gas, steam and air conditioning supply",Index,115.8
01/12/2018,"Electricity, gas, steam and air conditioning supply",Index,114.7
01/01/2019,"Electricity, gas, steam and air conditioning supply",Index,120.2
01/02/2019,"Electricity, gas, steam and air conditioning supply",Index,116.3
01/03/2019,"Electricity, gas, steam and air conditioning supply",Index,118.2
01/04/2019,"Electricity, gas, steam and air conditioning supply",Index,123.8
01/05/2019,"Electricity, gas, steam and air conditioning supply",Index,127.3
01/06/2019,"Electricity, gas, steam and air conditioning supply",Index,131.7
01/07/2019,"Electricity, gas, steam and air conditioning supply",Index,132.9
01/08/2019,"Electricity, gas, steam and air conditioning supply",Index,133
01/09/2019,"Electricity, gas, steam and air conditioning supply",Index,138.2
01/10/2019,"Electricity, gas, steam and air conditioning supply",Index,148.4
01/11/2019,"Electricity, gas, steam and air conditioning supply",Index,154.2
01/12/2019,"Electricity, gas, steam and air conditioning supply",Index,147.9
01/01/2020,"Electricity, gas, steam and air conditioning supply",Index,143.8
01/02/2020,"Electricity, gas, steam and air conditioning supply",Index,146.8
01/03/2020,"Electricity, gas, steam and air conditioning supply",Index,153.2
01/04/2020,"Electricity, gas, steam and air conditioning supply",Index,140.6
01/05/2020,"Electricity, gas, steam and air conditioning supply",Index,141.6
01/06/2020,"Electricity, gas, steam and air conditioning supply",Index,148.8
01/07/2020,"Electricity, gas, steam and air conditioning supply",Index,151.1
01/08/2020,"Electricity, gas, steam and air conditioning supply",Index,148.3
01/09/2020,"Electricity, gas, steam and air conditioning supply",Index,144.8
01/10/2020,"Electricity, gas, steam and air conditioning supply",Index,140.6
01/11/2020,"Electricity, gas, steam and air conditioning supply",Index,140.8
01/12/2020,"Electricity, gas, steam and air conditioning supply",Index,137.5
01/01/2021,"Electricity, gas, steam and air conditioning supply",Index,132.2
01/02/2021,"Electricity, gas, steam and air conditioning supply",Index,128.8
01/03/2021,"Electricity, gas, steam and air conditioning supply",Index,122.4
01/04/2021,"Electricity, gas, steam and air conditioning supply",Index,119.5
01/05/2021,"Electricity, gas, steam and air conditioning supply",Index,121
01/06/2021,"Electricity, gas, steam and air conditioning supply",Index,111.9
01/07/2021,"Electricity, gas, steam and air conditioning supply",Index,100.8
01/08/2021,"Electricity, gas, steam and air conditioning supply",Index,96.8
01/09/2021,"Electricity, gas, steam and air conditioning supply",Index,92.9
01/10/2021,"Electricity, gas, steam and air conditioning supply",Index,90
01/11/2021,"Electricity, gas, steam and air conditioning supply",Index,93.4
01/12/2021,"Electricity, gas, steam and air conditioning supply",Index,93.1
01/01/2022,"Electricity, gas, steam and air conditioning supply",Index,94.7
01/02/2022,"Electricity, gas, steam and air conditioning supply",Index,96
01/03/2022,"Electricity, gas, steam and air conditioning supply",Index,95.3
01/04/2022,"Electricity, gas, steam and air conditioning supply",Index,99.6
01/05/2022,"Electricity, gas, steam and air conditioning supply",Index,98.7
01/06/2022,"Electricity, gas, steam and air conditioning supply",Index,100.1
01/07/2022,"Electricity, gas, steam and air conditioning supply",Index,100.8
01/08/2022,"Electricity, gas, steam and air conditioning supply",Index,100
01/09/2022,"Electricity, gas, steam and air conditioning supply",Index,102.6
01/10/2022,"Electricity, gas, steam and air conditioning supply",Index,103
01/11/2022,"Electricity, gas, steam and air conditioning supply",Index,102.5
01/12/2022,"Electricity, gas, steam and air conditioning supply",Index,106.6
01/01/2023,"Electricity, gas, steam and air conditioning supply",Index,107.2
01/02/2023,"Electricity, gas, steam and air conditioning supply",Index,105.6
01/03/2023,"Electricity, gas, steam and air conditioning supply",Index,109.3
01/04/2023,"Electricity, gas, steam and air conditioning supply",Index,107.2
01/05/2023,"Electricity, gas, steam and air conditioning supply",Index,101
01/06/2023,"Electricity, gas, steam and air conditioning supply",Index,104.2
01/07/2023,"Electricity, gas, steam and air conditioning supply",Index,104.9
01/08/2023,"Electricity, gas, steam and air conditioning supply",Index,105.2
01/09/2023,"Electricity, gas, steam and air conditioning supply",Index,106.5
01/10/2023,"Electricity, gas, steam and air conditioning supply",Index,101.8
01/11/2023,"Electricity, gas, steam and air conditioning supply",Index,101.6
01/12/2023,"Electricity, gas, steam and air conditioning supply",Index,103
01/01/2024,"Electricity, gas, steam and air conditioning supply",Index,102.6
01/02/2024,"Electricity, gas, steam and air conditioning supply",Index,103.9
01/03/2024,"Electricity, gas, steam and air conditioning supply",Index,104.4
01/04/2024,"Electricity, gas, steam and air conditioning supply",Index,106
01/05/2024,"Electricity, gas, steam and air conditioning supply",Index,104.5
01/06/2024,"Electricity, gas, steam and air conditioning supply",Index,103.3
01/07/2024,"Electricity, gas, steam and air conditioning supply",Index,101.4
01/08/2024,"Electricity, gas, steam and air conditioning supply",Index,102.4
01/09/2024,"Electricity, gas, steam and air conditioning supply",Index,101.8
01/10/2024,"Electricity, gas, steam and air conditioning supply",Index,102.7
01/11/2024,"Electricity, gas, steam and air conditioning supply",Index,100.6
01/12/2024,"Electricity, gas, steam and air conditioning supply",Index,100
01/01/2016,"Water supply; Sewerage,waste management & remediation activities",Index,91.7
01/02/2016,"Water supply; Sewerage,waste management & remediation activities",Index,90.8
01/03/2016,"Water supply; Sewerage,waste management & remediation activities",Index,90.9
01/04/2016,"Water supply; Sewerage,waste management & remediation activities",Index,91.5
01/05/2016,"Water supply; Sewerage,waste management & remediation activities",Index,91.9
01/06/2016,"Water supply; Sewerage,waste management & remediation activities",Index,90.6
01/07/2016,"Water supply; Sewerage,waste management & remediation activities",Index,91.9
01/08/2016,"Water supply; Sewerage,waste management & remediation activities",Index,91.6
01/09/2016,"Water supply; Sewerage,waste management & remediation activities",Index,90.9
01/10/2016,"Water supply; Sewerage,waste management & remediation activities",Index,93.9
01/11/2016,"Water supply; Sewerage,waste management & remediation activities",Index,93.2
01/12/2016,"Water supply; Sewerage,waste management & remediation activities",Index,92.8
01/01/2017,"Water supply; Sewerage,waste management & remediation activities",Index,94.7
01/02/2017,"Water supply; Sewerage,waste management & remediation activities",Index,95.4
01/03/2017,"Water supply; Sewerage,waste management & remediation activities",Index,95.6
01/04/2017,"Water supply; Sewerage,waste management & remediation activities",Index,92.6
01/05/2017,"Water supply; Sewerage,waste management & remediation activities",Index,88.5
01/06/2017,"Water supply; Sewerage,waste management & remediation activities",Index,87.6
01/07/2017,"Water supply; Sewerage,waste management & remediation activities",Index,91.7
01/08/2017,"Water supply; Sewerage,waste management & remediation activities",Index,91.9
01/09/2017,"Water supply; Sewerage,waste management & remediation activities",Index,94.4
01/10/2017,"Water supply; Sewerage,waste management & remediation activities",Index,92.4
01/11/2017,"Water supply; Sewerage,waste management & remediation activities",Index,92.3
01/12/2017,"Water supply; Sewerage,waste management & remediation activities",Index,92.3
01/01/2018,"Water supply; Sewerage,waste management & remediation activities",Index,91.3
01/02/2018,"Water supply; Sewerage,waste management & remediation activities",Index,91.6
01/03/2018,"Water supply; Sewerage,waste management & remediation activities",Index,92
01/04/2018,"Water supply; Sewerage,waste management & remediation activities",Index,92
01/05/2018,"Water supply; Sewerage,waste management & remediation activities",Index,92.6
01/06/2018,"Water supply; Sewerage,waste management & remediation activities",Index,95.5
01/07/2018,"Water supply; Sewerage,waste management & remediation activities",Index,95.2
01/08/2018,"Water supply; Sewerage,waste management & remediation activities",Index,94.9
01/09/2018,"Water supply; Sewerage,waste management & remediation activities",Index,95.6
01/10/2018,"Water supply; Sewerage,waste management & remediation activities",Index,94.8
01/11/2018,"Water supply; Sewerage,waste management & remediation activities",Index,93.8
01/12/2018,"Water supply; Sewerage,waste management & remediation activities",Index,93.4
01/01/2019,"Water supply; Sewerage,waste management & remediation activities",Index,93.2
01/02/2019,"Water supply; Sewerage,waste management & remediation activities",Index,92.5
01/03/2019,"Water supply; Sewerage,waste management & remediation activities",Index,92
01/04/2019,"Water supply; Sewerage,waste management & remediation activities",Index,93
01/05/2019,"Water supply; Sewerage,waste management & remediation activities",Index,93.2
01/06/2019,"Water supply; Sewerage,waste management & remediation activities",Index,94.1
01/07/2019,"Water supply; Sewerage,waste management & remediation activities",Index,93.8
01/08/2019,"Water supply; Sewerage,waste management & remediation activities",Index,94.9
01/09/2019,"Water supply; Sewerage,waste management & remediation activities",Index,94.9
01/10/2019,"Water supply; Sewerage,waste management & remediation activities",Index,94.1
01/11/2019,"Water supply; Sewerage,waste management & remediation activities",Index,94.5
01/12/2019,"Water supply; Sewerage,waste management & remediation activities",Index,95.3
01/01/2020,"Water supply; Sewerage,waste management & remediation activities",Index,96.3
01/02/2020,"Water supply; Sewerage,waste management & remediation activities",Index,95.9
01/03/2020,"Water supply; Sewerage,waste management & remediation activities",Index,95.4
01/04/2020,"Water supply; Sewerage,waste management & remediation activities",Index,89.4
01/05/2020,"Water supply; Sewerage,waste management & remediation activities",Index,89.5
01/06/2020,"Water supply; Sewerage,waste management & remediation activities",Index,94.5
01/07/2020,"Water supply; Sewerage,waste management & remediation activities",Index,94
01/08/2020,"Water supply; Sewerage,waste management & remediation activities",Index,97
01/09/2020,"Water supply; Sewerage,waste management & remediation activities",Index,95.4
01/10/2020,"Water supply; Sewerage,waste management & remediation activities",Index,96.7
01/11/2020,"Water supply; Sewerage,waste management & remediation activities",Index,97.2
01/12/2020,"Water supply; Sewerage,waste management & remediation activities",Index,100.3
01/01/2021,"Water supply; Sewerage,waste management & remediation activities",Index,98.7
01/02/2021,"Water supply; Sewerage,waste management & remediation activities",Index,99.6
01/03/2021,"Water supply; Sewerage,waste management & remediation activities",Index,100.1
01/04/2021,"Water supply; Sewerage,waste management & remediation activities",Index,99.5
01/05/2021,"Water supply; Sewerage,waste management & remediation activities",Index,99.8
01/06/2021,"Water supply; Sewerage,waste management & remediation activities",Index,101.5
01/07/2021,"Water supply; Sewerage,waste management & remediation activities",Index,101.6
01/08/2021,"Water supply; Sewerage,waste management & remediation activities",Index,100.7
01/09/2021,"Water supply; Sewerage,waste management & remediation activities",Index,98.9
01/10/2021,"Water supply; Sewerage,waste management & remediation activities",Index,101.4
01/11/2021,"Water supply; Sewerage,waste management & remediation activities",Index,101.7
01/12/2021,"Water supply; Sewerage,waste management & remediation activities",Index,101.6
01/01/2022,"Water supply; Sewerage,waste management & remediation activities",Index,101.7
01/02/2022,"Water supply; Sewerage,waste management & remediation activities",Index,100.8
01/03/2022,"Water supply; Sewerage,waste management & remediation activities",Index,101
01/04/2022,"Water supply; Sewerage,waste management & remediation activities",Index,102.1
01/05/2022,"Water supply; Sewerage,waste management & remediation activities",Index,100.1
01/06/2022,"Water supply; Sewerage,waste management & remediation activities",Index,101.4
01/07/2022,"Water supply; Sewerage,waste management & remediation activities",Index,99.3
01/08/2022,"Water supply; Sewerage,waste management & remediation activities",Index,99.6
01/09/2022,"Water supply; Sewerage,waste management & remediation activities",Index,98.5
01/10/2022,"Water supply; Sewerage,waste management & remediation activities",Index,97.8
01/11/2022,"Water supply; Sewerage,waste management & remediation activities",Index,99.2
01/12/2022,"Water supply; Sewerage,waste management & remediation activities",Index,98.6
01/01/2023,"Water supply; Sewerage,waste management & remediation activities",Index,99.3
01/02/2023,"Water supply; Sewerage,waste management & remediation activities",Index,97.9
01/03/2023,"Water supply; Sewerage,waste management & remediation activities",Index,100.3
01/04/2023,"Water supply; Sewerage,waste management & remediation activities",Index,98.1
01/05/2023,"Water supply; Sewerage,waste management & remediation activities",Index,96.2
01/06/2023,"Water supply; Sewerage,waste management & remediation activities",Index,97.4
01/07/2023,"Water supply; Sewerage,waste management & remediation activities",Index,96.6
01/08/2023,"Water supply; Sewerage,waste management & remediation activities",Index,95.3
01/09/2023,"Water supply; Sewerage,waste management & remediation activities",Index,96.5
01/10/2023,"Water supply; Sewerage,waste management & remediation activities",Index,96.7
01/11/2023,"Water supply; Sewerage,waste management & remediation activities",Index,95.4
01/12/2023,"Water supply; Sewerage,waste management & remediation activities",Index,94.7
01/01/2024,"Water supply; Sewerage,waste management & remediation activities",Index,93.1
01/02/2024,"Water supply; Sewerage,waste management & remediation activities",Index,93.9
01/03/2024,"Water supply; Sewerage,waste management & remediation activities",Index,93.5
01/04/2024,"Water supply; Sewerage,waste management & remediation activities",Index,95.8
01/05/2024,"Water supply; Sewerage,waste management & remediation activities",Index,95.6
01/06/2024,"Water supply; Sewerage,waste management & remediation activities",Index,95.3
01/07/2024,"Water supply; Sewerage,waste management & remediation activities",Index,93.9
01/08/2024,"Water supply; Sewerage,waste management & remediation activities",Index,94.9
01/09/2024,"Water supply; Sewerage,waste management & remediation activities",Index,94.3
01/10/2024,"Water supply; Sewerage,waste management & remediation activities",Index,94.7
01/11/2024,"Water supply; Sewerage,waste management & remediation activities",Index,96
01/12/2024,"Water supply; Sewerage,waste management & remediation activities",Index,95.6
01/01/2016,Construction,Index,94.6
01/02/2016,Construction,Index,94
01/03/2016,Construction,Index,93.4
01/04/2016,Construction,Index,93.3
01/05/2016,Construction,Index,93
01/06/2016,Construction,Index,92.3
01/07/2016,Construction,Index,92.5
01/08/2016,Construction,Index,91.8
01/09/2016,Construction,Index,92.1
01/10/2016,Construction,Index,90.8
01/11/2016,Construction,Index,91.2
01/12/2016,Construction,Index,94.4
01/01/2017,Construction,Index,95.6
01/02/2017,Construction,Index,96
01/03/2017,Construction,Index,96.6
01/04/2017,Construction,Index,97.2
01/05/2017,Construction,Index,96.2
01/06/2017,Construction,Index,96.5
01/07/2017,Construction,Index,95.7
01/08/2017,Construction,Index,97.4
01/09/2017,Construction,Index,96.2
01/10/2017,Construction,Index,95.4
01/11/2017,Construction,Index,97.2
01/12/2017,Construction,Index,100
01/01/2018,Construction,Index,96.5
01/02/2018,Construction,Index,96.3
01/03/2018,Construction,Index,94.6
01/04/2018,Construction,Index,93.5
01/05/2018,Construction,Index,95.1
01/06/2018,Construction,Index,95.7
01/07/2018,Construction,Index,95.3
01/08/2018,Construction,Index,94.5
